"Link","Sigma","Rho","n","Successful_Reps","MLE","SRRE_k1","SKLE_k1","SRRE_k2","SKLE_k2","SRRE_k3","SKLE_k3","SRRE_k4","SKLE_k4","MLE_Med","SRRE_k1_Med","SKLE_k1_Med","SRRE_k2_Med","SKLE_k2_Med","SRRE_k3_Med","SKLE_k3_Med","SRRE_k4_Med","SKLE_k4_Med","Clamp_Rate","Conv_Rate","Mean_k1","Mean_k2","Mean_k3","Mean_k4","K4_Binds","Prov_Hold_k1","Prov_Hold_k2","Eq32_Hold_k1","Eq32_Hold_k2","Eq32_Val_k1","Eq32_Val_k2","Eq32T_Hold_k1","Eq32T_Hold_k2","Eq32T_Val_k1","Eq32T_Val_k2","SignFlip_k1","SignFlip_k2","SignFlip_k3","SignFlip_k4"
"logit",0.5,0.8,25,1000,6.1820779957423,0.361084491394896,3.60698203269303,0.779246927361378,2.43886401941784,5.32231151464356,4.59236321034019,2.13999773061134,1.22970711689566,4.73078554879615,0.216508601659711,2.38536838776333,0.660977046325925,1.34344433923177,3.98404057919465,3.39346177009152,1.804739464226,0.976282887994192,0,1,9.66069589432021,2.54230287155208,0.0619053557586098,0.605463501342406,0.999,0,0.001,0,0,NA,112.356160286638,0,0,NA,10.8710318279971,0.2779375,0.209625,0.2906875,0.1616875
"logit",0.5,0.8,50,1000,1.30420269494072,0.1243966695679,0.447929725958077,0.449505632891746,0.169727816473754,1.22254035578708,1.14474112249809,0.476863243836104,0.165662176877739,1.13817433559701,0.0849724896496461,0.356947122571626,0.400571644217977,0.140906482962728,1.06655464190642,1.00161898759038,0.429377665668931,0.140582291114079,0,1,23.6625473766298,4.05622383880941,0.153630310156088,3.58600511571249,0.391,0.005,0.609,0,0,194.536924255122,34.6934133483085,0,0,16.0649706056487,10.8984891570803,0.07425,0.0114375,0.1655625,0.0100625
"logit",0.5,0.8,100,1000,0.500710517981359,0.0565110660413832,0.140024545316389,0.257345923449543,0.110540112725899,0.484677320285252,0.468963505196158,0.257364125244672,0.110527664499686,0.45957024455367,0.0401567314775396,0.11849941610261,0.236394673776164,0.0923710035799365,0.443585373934924,0.428419854253467,0.236394673776164,0.0923710035799365,0,1,51.4427007533621,6.14731892337302,0.225754970959253,6.1460529608532,0.001,0.014,0.999,0,0,150.19522831961,28.402231200936,0,0,50.5829906789913,17.763802001812,0.010375,0.00375,0.072,0.00375
"logit",0.5,0.8,200,1000,0.221423201210566,0.0293311054162382,0.0648468969154502,0.141493743144632,0.0822533809512677,0.217677174010392,0.213966908124054,0.141493743144632,0.0822533809512677,0.211918235250289,0.0226536291105932,0.0535496017183183,0.134307309966627,0.0744845802284052,0.208086993590703,0.204333619321126,0.134307309966627,0.0744845802284052,0,1,107.11849721732,8.93758213512083,0.274422002904477,8.93758213512083,0,0.062,1,0,0,220.495144160754,31.4806302369029,0,0,111.599410712578,24.9027906519358,0.000625,0.001,0.015625,0.001
"logit",0.5,0.9,25,1000,14.1560660663148,0.775812404651237,8.34253634486847,1.21977986668197,6.7559431983455,12.041097435253,10.2730984435552,4.93190237367893,2.76143907671214,11.1086320321663,0.467677046367974,5.61519848510046,0.989360039144935,4.11111277202698,9.39825160960999,7.74787910164927,4.24574823035518,2.20042618697298,0,1,4.30625294605526,1.64335134908405,0.0293647982689248,0.259202928417363,1,0.002,0,0,0,113.712992176266,NA,0,0,3.83609184466207,NA,0.3341875,0.30175,0.355625,0.2490625
"logit",0.5,0.9,50,1000,3.14172724186828,0.267086275810707,1.09147806272544,0.788805124922093,0.372910773771461,2.89419529783218,2.66176493908898,1.00548195600358,0.322549216882034,2.80068712166134,0.17315281918416,0.898177938397167,0.692149362375295,0.289723990910914,2.55162553308662,2.32230600246998,0.91862354653348,0.274501845901731,0,1,10.7514504977264,2.64325739650196,0.0893841675831021,1.80051674406571,0.806,0.003,0.194,0,0,92.7562280263714,58.8443590966845,0,0,8.76476454119976,6.4128399384903,0.16325,0.047125,0.259875,0.0388125
"logit",0.5,0.9,100,1000,1.18951232576929,0.115151806729632,0.312204978157379,0.474824678224493,0.13722869925136,1.12946278086705,1.07134252978876,0.476179324886982,0.136609182935229,1.10120627366868,0.0799633261396818,0.27242421382748,0.425635669879224,0.102761930026412,1.03808780010916,0.97887402541347,0.425635669879224,0.101014204429305,0,1,23.4821658343964,3.98669136634625,0.16035731200145,3.91740800822676,0.054,0.012,0.946,0,0,108.435670706008,30.4783838304723,0,0,20.279738685027,11.0668570814588,0.0439375,0.01025,0.1595,0.010125
"logit",0.5,0.9,200,1000,0.531352051498079,0.0573526061142179,0.116737478061491,0.282337828987262,0.121438395238918,0.515048682504335,0.499028755304458,0.282340122339363,0.12143712863466,0.495807934608369,0.041092744271299,0.102676035446822,0.260394011237161,0.103701572460184,0.480228969461866,0.465369807411503,0.260394011237161,0.103701572460184,0,1,46.8252154609608,5.74406500153254,0.221217060698272,5.74367860551464,0.001,0.055,0.999,0,0,168.688008398073,26.5305426701916,0,0,47.811229162179,16.0852169979508,0.0049375,0.0050625,0.0771875,0.0050625
"logit",0.5,0.95,25,1000,31.5785648438679,1.58437649298304,18.851873095988,1.74803550848516,17.725507910994,26.557106220349,22.4055554591438,10.9562789056063,6.11616920488113,24.3991328315382,0.908499997441393,13.0453720602505,1.420315628365,11.4760908395447,20.3083501672241,16.8010045772666,9.37930198483185,5.12370784454974,0,1,2.08790096189289,1.13613134313878,0.0149454994905193,0.115062918899556,1,0,0,0,0,NA,NA,0,0,NA,NA,0.3900625,0.37725,0.4048125,0.3251875
"logit",0.5,0.95,50,1000,6.75166535298524,0.516493343314792,2.49508345983111,1.16161621433611,1.11187113200491,6.12830168911351,5.55021693846891,2.05937912409877,0.663157037442412,6.11062874394223,0.344635399590857,1.99073753943154,1.01004583387735,0.802390877347366,5.49028887023296,4.96224936625035,1.89860504873782,0.572620713717224,0,1,5.18812915270476,1.79446212142214,0.0499294556134433,0.858507221851589,0.979,0.002,0.021,0,0,647.392951413298,89.4380204443616,0,0,4.81213869876278,3.90626829997654,0.24625,0.14275,0.3264375,0.102875
