"Link","Sigma","Rho","n","Successful_Reps","MLE","SRRE_k1","SKLE_k1","SRRE_k2","SKLE_k2","SRRE_k3","SKLE_k3","SRRE_k4","SKLE_k4","MLE_Med","SRRE_k1_Med","SKLE_k1_Med","SRRE_k2_Med","SKLE_k2_Med","SRRE_k3_Med","SKLE_k3_Med","SRRE_k4_Med","SKLE_k4_Med","Clamp_Rate","Conv_Rate","Mean_k1","Mean_k2","Mean_k3","Mean_k4","K4_Binds","Prov_Hold_k1","Prov_Hold_k2","Eq32_Hold_k1","Eq32_Hold_k2","Eq32_Val_k1","Eq32_Val_k2","Eq32T_Hold_k1","Eq32T_Hold_k2","Eq32T_Val_k1","Eq32T_Val_k2","SignFlip_k1","SignFlip_k2","SignFlip_k3","SignFlip_k4"
"logit",1,0.8,200,1000,0.227420841135513,0.0399970247825957,0.0681372254051787,0.15969769496572,0.105920114884575,0.222382100762472,0.217405409793165,0.15969769496572,0.105920114884575,0.207333468616973,0.0291798241911276,0.0468333659829716,0.142676974308196,0.092233450450897,0.202501344799985,0.197945926719715,0.142676974308196,0.092233450450897,0,1,144.735212015859,10.4814663247518,0.541949872485247,10.4814663247518,0,0.18,1,0,0,150.803204434851,18.056587587403,0,0,80.9970225105321,14.6338947076078,0.00233333333333333,0.00225,0.0159166666666667,0.00225
"logit",1,0.9,25,1000,10.1543819410366,0.866475128755901,4.44032582867573,1.66102415095432,2.62240012825146,8.77438858328468,7.57521867669808,3.28150152320806,1.53696035191211,8.08311527652948,0.478188342653431,3.0245572558432,1.35414483924318,1.5059575063182,6.87026838784646,5.76904475203842,2.85920033564127,1.22464966657341,0,1,6.83872486574598,2.01445103518685,0.0809564165659256,0.803750283627827,0.975,0.009,0.025,0,0,90.5993630494513,93.170823494814,0,0,2.62223485498487,2.63288455212846,0.287833333333333,0.208,0.338416666666667,0.18125
"logit",1,0.9,50,1000,2.9984618116386,0.32204696157668,0.858870823073734,0.997795563074172,0.326710819043101,2.72686512907964,2.47316529034747,1.03687931603256,0.308664129054461,2.64580230070688,0.199324480083793,0.638257231473012,0.844054843476817,0.244163805312419,2.39399448963035,2.14110906693003,0.900380183909264,0.235874640801013,0,1,15.6897787281657,3.20092664034958,0.190238909300401,2.86272454170591,0.311,0.022,0.689,0,0,79.8062468037038,25.5739551767725,0,0,5.57904401657893,4.04554970605467,0.1315,0.0416666666666667,0.248916666666667,0.0365
"logit",1,0.9,100,1000,1.18255267616916,0.140427434434322,0.264968912110822,0.556673434696806,0.204702446859597,1.10786657621032,1.03610636296438,0.557210127023938,0.204326652290056,1.09845364009467,0.0924690897614411,0.217950126617365,0.50475335782148,0.156264376610647,1.02822492255256,0.959239100740004,0.50475335782148,0.156264376610647,0,1,32.8361443926439,4.77754099389001,0.32005919733789,4.73371553109643,0.02,0.063,0.98,0,0,86.9687431043429,16.2914285711015,0,0,14.9782309459051,6.61369776852976,0.0380833333333333,0.02125,0.157416666666667,0.0211666666666667
"logit",1,0.9,200,1000,0.53465182625736,0.0686278844400651,0.106434047598745,0.316512705324248,0.163087056080181,0.512755669607543,0.49136357605334,0.316512705324248,0.163087056080181,0.490148067150394,0.0439626772480976,0.0873128096906995,0.28377987083432,0.136512893069762,0.470314679352259,0.447607515141586,0.28377987083432,0.136512893069762,0,1,64.7107589333947,6.8526472149318,0.442947526437433,6.8526472149318,0,0.136,1,0,0,111.977094983059,15.3349573342468,0,0,34.4221718934899,9.53293329056078,0.00683333333333333,0.0119166666666667,0.07425,0.0119166666666667
"logit",1,0.95,25,1000,21.5766053258386,1.58369746734933,9.93933878421037,2.3623591740377,7.3241493400318,18.5328973071511,15.8930015713492,6.92412766097282,3.28780208265169,17.4420487079442,0.914638894263059,7.1948875681353,1.984440514345,4.51553324989741,14.8975598108556,12.4539558410376,6.13479498486575,2.66672187122177,0,1,3.74897745229038,1.41004776418861,0.0416271819434274,0.374464340963618,0.995,0.005,0.005,0,0,165.970316069732,61.2855271895555,0.001,0,1.53439878807474,1.59834919438912,0.352333333333333,0.310583333333333,0.382333333333333,0.264583333333333
"logit",1,0.95,50,1000,6.10739182218145,0.577344508239484,1.84958510103699,1.48261121386403,0.589987180611989,5.45158024732653,4.84830723633833,1.78469691239221,0.462248637332419,5.52988522867442,0.358070554595851,1.52827407417862,1.23686713135112,0.434549644616563,4.84541814749586,4.22305044262881,1.57273434609702,0.389008505085709,0,1,8.01661203934656,2.17177553387951,0.109650257111186,1.57950806001324,0.698,0.012,0.302,0,0,117.724410190475,42.2971101725138,0,0,3.39893821637357,2.4606696731527,0.215833333333333,0.0851666666666667,0.31075,0.06775
"logit",1,0.95,100,1000,2.54240914346415,0.274116641878708,0.608217374797825,0.945977457175732,0.235973185837466,2.33625203326425,2.14089797095962,0.950732332750637,0.232354188217401,2.3148630517108,0.16737462012212,0.494053279469929,0.831542985734916,0.152691392290685,2.10098378644519,1.9086082437608,0.834703947836129,0.14899617474031,0,1,17.0709057034527,3.25090493060821,0.208309201619482,3.15964372318311,0.073,0.048,0.927,0,0,79.0218212683788,21.1399118248399,0,0,7.29496000245067,4.40073669137193,0.0976666666666667,0.02625,0.233833333333333,0.02575
"logit",1,0.95,200,1000,1.1531584553467,0.133423334564386,0.24019407306469,0.565353200899293,0.211085514684055,1.08403581344555,1.01732037249374,0.565454666725344,0.211003031138299,1.05559026425941,0.0841713004861532,0.202182394012049,0.507759870822341,0.155896618096239,0.984933044452824,0.92045011828311,0.507759870822341,0.155896618096239,0,1,34.0789709614969,4.76792696163417,0.325586613671179,4.75507783812478,0.007,0.113,0.993,0,0,94.1347626059117,15.5695878877499,0,0,16.480521304687,6.46790669879278,0.0309166666666667,0.0231666666666667,0.15425,0.0231666666666667
"logit",1,0.99,25,1000,110.734794786479,7.41612109640185,51.9463665301915,3.99715730187344,62.5327522612325,94.7419480987545,80.9714206947351,35.8940619621903,16.292114845784,87.8857415530515,4.21610570124556,36.1544797119947,2.95017205653773,43.9558060622158,74.7986970266031,63.4224262548381,31.3073195830168,13.1932883568601,0,1,0.702456923794124,0.694911408937866,0.00829571954681477,0.0719209422736985,1,0.001,0,0,0,78.5428206101697,NA,0,0,1.41205211811672,NA,0.429916666666667,0.438416666666667,0.444583333333333,0.391416666666667
"logit",1,0.99,50,1000,32.3627564223708,2.63487228671131,10.9592722204835,2.88502283763726,8.79050081293532,28.5223891436669,25.0332727887593,8.78720413136773,2.38125363068791,28.6764010312438,1.56860758142618,8.8453724896712,2.36155819083175,6.60860651674843,25.0914503556287,21.6699274346664,7.99794890536774,1.91604818772165,0,1,1.72531432405195,1.02133903415244,0.0247470008897367,0.324852075330152,0.999,0.008,0.001,0,0,94.2083603312334,157.405734635183,0.006,0,0.603612482578669,1.36895566521437,0.371416666666667,0.34775,0.410833333333333,0.238083333333333
"logit",1,0.99,100,1000,13.4852346409148,1.26140751347634,3.61547578874134,2.27555222582087,1.27957896561562,12.0846675355629,10.7837018862006,3.00979787000895,0.559541489940387,12.0849154681133,0.759742644993989,3.07410316348115,1.94506428295871,0.917805970855265,10.6348944939471,9.42308415781267,2.75715356756156,0.449309220080579,0,1,3.42020549402307,1.41602253024539,0.0532085368274564,0.95102434038077,0.85,0.035,0.15,0,0,100.604250783095,87.1922245718879,0.004,0.001,1.4865349115451,1.56946022018364,0.281,0.158333333333333,0.372083333333333,0.0823333333333333
"logit",1,0.99,200,1000,6.21589180910569,0.646330806331319,1.41069999896142,1.68701785232069,0.264912601338641,5.64108922474396,5.09964244427018,1.72271734918559,0.222334270130797,5.79643231899376,0.392243944198352,1.19868929020481,1.44467116264451,0.161662671338586,5.27644890292904,4.72157437314851,1.46076344347371,0.142996044698385,0,1,6.73227548286826,1.99846917689517,0.103473973639175,1.84286718638903,0.209,0.079,0.791,0,0,81.3052202111626,34.1599987417524,0,0,3.06494923004252,2.55237825805775,0.182166666666667,0.0303333333333333,0.327333333333333,0.0230833333333333
"logit",1.5,0.8,25,1000,6.17767401549793,0.585245219235524,2.56551095663834,1.56213001690179,1.22057641951961,5.43078689385817,4.76952783986467,2.08305458444714,0.969064092359224,4.77441865684031,0.330456393368479,1.70942888632189,1.28523195971655,0.775018333267792,4.11609248446085,3.52622667515287,1.72969902447577,0.770069622860344,0,1,16.2511751042604,3.14968842475704,0.180630280608689,1.93635851694579,0.804,0.005,0.196,0,0,114.349071417576,35.8431466417511,0,0,3.34910302803589,2.83224713873269,0.25125,0.146583333333333,0.29725,0.137916666666667
"logit",1.5,0.8,50,1000,1.78849482208352,0.222659738548901,0.494675702821864,0.834127560158183,0.342231054506174,1.65200562923371,1.52295416620647,0.837536970200207,0.341081427323599,1.59073646579315,0.14506315560054,0.387362382206672,0.726857829553081,0.269216685508346,1.45486788084601,1.32924723647484,0.731516070983175,0.2686491965164,0,1,38.3619630246349,4.94277541277827,0.387984443215705,4.82145199124807,0.056,0.027,0.944,0,0,101.044573470126,14.7369652572197,0,0,11.3399977923964,4.50554594687578,0.09325,0.0435,0.199416666666667,0.0434166666666667
"logit",1.5,0.8,100,1000,0.726234756078426,0.101407007917463,0.190551154026821,0.431645258644647,0.229487499869899,0.690390276550463,0.655625105972672,0.431646730816413,0.229486421309761,0.6518688957543,0.0664052963173671,0.150425228792888,0.381614661098905,0.192998807549409,0.620169792636167,0.588157120920547,0.381614661098905,0.192998807549409,0,1,81.9950706749437,7.58880253107781,0.598480218834306,7.58871600376281,0.001,0.09,0.999,0,0,89.2209358571967,12.7155334794755,0,0,25.3514357822144,7.06645079828637,0.02825,0.0211666666666667,0.104666666666667,0.0211666666666667
"logit",1.5,0.8,200,1000,0.331051757429244,0.0544539768900995,0.0914406859327492,0.23414862366022,0.156911316299374,0.321546371525383,0.312193339432789,0.23414862366022,0.156911316299374,0.304772491557763,0.0386207677352153,0.0652704983742931,0.210446542445949,0.138824336957232,0.297296756478693,0.289452417037305,0.210446542445949,0.138824336957232,0,1,160.227538651746,10.9418947672709,0.76345457992762,10.9418947672709,0,0.164,1,0,0,129.759572332205,13.4638960783394,0,0,56.3227047708339,9.98095357534708,0.00525,0.0101666666666667,0.0378333333333333,0.0101666666666667
"logit",1.5,0.9,25,1000,14.6277609870418,1.24049611769646,6.1992626976993,2.51403539880708,3.63395120023145,12.6814372218198,10.9830668297738,4.75862237768919,2.22587737578673,11.5561449964232,0.741220856792608,4.31283254978832,2.04954925512817,2.08049064292381,9.79704663965341,8.17535172708968,3.97033236226547,1.79726666125067,0,1,7.17694934482048,2.03696554957939,0.0893295469892661,0.859706574281628,0.969,0.003,0.031,0,0,105.119990449714,70.0658505973317,0,0.001,1.8535059242766,1.71956091820191,0.32075,0.248833333333333,0.362416666666667,0.228583333333333
"logit",1.5,0.9,50,1000,4.16132858881634,0.43889670652962,1.18577344379754,1.44687611448463,0.471360859508502,3.76035708572283,3.38777767747452,1.49643373835108,0.456049591354224,3.75791322094325,0.273931596716592,0.920024434120071,1.2212395361589,0.34538190019493,3.36141333500687,3.0187717019628,1.26742297135866,0.33848531236264,0,1,16.5351387383917,3.19171189136828,0.220177501445045,2.89330367460439,0.257,0.017,0.743,0,0,95.6926130402195,22.2250862471647,0,0,4.47050036433223,2.7706761595552,0.171916666666667,0.0640833333333333,0.28375,0.0605
"logit",1.5,0.9,100,1000,1.71843473463077,0.213382535785964,0.370197970917984,0.849764105090381,0.337392141630601,1.5976304885834,1.48219794244022,0.850117300170446,0.337366293810254,1.56305563603883,0.128945444466405,0.308911933008839,0.749724570305865,0.257507172898168,1.44494015236365,1.32952944853836,0.749724570305865,0.257507172898168,0,1,35.6678608942096,4.7606166859847,0.393238557431393,4.73792729963067,0.005,0.079,0.995,0,0,72.6414094953609,13.3884974548123,0,0,10.1544168509607,4.39504401121841,0.0595833333333333,0.04525,0.19475,0.04525
"logit",1.5,0.9,200,1000,0.756003124477359,0.0974308223574531,0.150181438815749,0.456387186480149,0.243083364016001,0.71894916146142,0.682928925031695,0.456387186480149,0.243083364016001,0.705993504075603,0.060481145731465,0.12749779941747,0.404584733627776,0.197656152497272,0.67122767444801,0.634395903438499,0.404584733627776,0.197656152497272,0,1,71.3738707567327,7.09247881085209,0.581455944935142,7.09247881085209,0,0.148,1,0,0,98.0911103018319,11.9443082572158,0,0,25.3965154026199,6.58280369794134,0.01475,0.0266666666666667,0.111,0.0266666666666667
"logit",1.5,0.95,25,1000,32.7489240785885,2.61777136673646,14.8492403506134,3.59659610664207,11.5498990886082,28.2839873618294,24.4149221804195,10.2558817554217,5.02817509995646,25.3310349482804,1.48551031725147,9.91498764357947,2.9185779240291,6.25905804299434,21.5008477120294,18.0606370780997,8.80473816229224,3.86969136408387,0,1,3.55359098846409,1.44239937141621,0.04355454067169,0.403251152431018,0.996,0.01,0.004,0,0,118.491798690495,208.5882577996,0.003,0,1.52014436362188,2.21641321795499,0.36975,0.33725,0.4065,0.301333333333333
"logit",1.5,0.95,50,1000,8.84701054135652,0.854683136998976,2.71511576522075,2.21844066956498,0.889018105406263,7.88475250340789,7.00103706352564,2.62171051576933,0.698569511320681,7.74978793863676,0.486236063067591,2.14282807723204,1.84916461484442,0.636114451061259,6.91053038970955,6.09572638149067,2.30801682155641,0.562568776982602,0,1,9.0059119585246,2.26790056370063,0.123505525953559,1.66365529010961,0.668,0.013,0.332,0,0,69.4437771750402,38.0622034162251,0,0.003,1.92408678236177,1.69640563793543,0.252666666666667,0.116083333333333,0.342916666666667,0.10125
"logit",1.5,0.95,100,1000,3.7227999943105,0.391535484292228,0.901054074234262,1.41623235628948,0.362714927402565,3.39798605915009,3.09141198786584,1.42203490524138,0.35803071006615,3.47737770241676,0.238723952547374,0.748306921285784,1.2405608540582,0.244665427657167,3.15911444715326,2.84937200393909,1.2405608540582,0.236495810690312,0,1,17.9455462235468,3.25855819891738,0.235043250212634,3.17750936478503,0.059,0.046,0.941,0,0,89.8520674244479,19.083072641458,0,0,4.84004400111341,2.96318658906519,0.135416666666667,0.04675,0.279583333333333,0.046
"logit",1.5,0.95,200,1000,1.63465031480176,0.189324395561093,0.335545115952136,0.816063908508674,0.313199868680525,1.52130955142219,1.41259701055827,0.816131916567845,0.313051202906374,1.5320211369218,0.121280571528573,0.280734155899668,0.731412287207763,0.240531265214953,1.41178857093704,1.30854738756064,0.731412287207763,0.240531265214953,0,1,35.3479452947747,4.73813118079039,0.401424783281702,4.73071102957674,0.001,0.114,0.999,0,0,95.7182322063753,12.9184799869199,0,0,11.7147896545505,4.41273429676375,0.04725,0.0415,0.199083333333333,0.0415
"logit",1.5,0.99,25,1000,173.626845581481,11.9047250593064,82.7070515712363,6.38908422889185,99.223516966909,149.126681514109,127.945652947123,55.7200600794193,26.1803120756704,136.789981548405,6.18981449642454,58.0381162880935,4.50479146902599,71.1483255269825,114.409798608801,97.2692540734696,46.0944441092173,20.2332502331213,0,1,0.737871711785015,0.72889484891804,0.00847008611027071,0.0747179047632801,1,0.004,0,0,0,90.657054005447,NA,0.004,0,0.145584375543391,NA,0.445583333333333,0.449083333333333,0.458,0.409666666666667
"logit",1.5,0.99,50,1000,47.2145890794783,3.87747026145957,16.0019783536896,4.29239972899258,12.6376612526433,41.7565291198112,36.786914696331,12.8297966901507,3.36338385617335,41.91836866585,2.25850374945477,12.7866652258313,3.41509608332391,9.76512854565379,36.82956194403,32.1625766791854,11.5929249654492,2.73168777866519,0,1,1.88392905952882,1.08341595918652,0.0261992643199669,0.344510811112076,0.999,0.012,0.001,0,0,94.4944799721496,100.922064382406,0.012,0.001,0.432105016178552,0.687789156868784,0.385416666666667,0.370166666666667,0.426916666666667,0.270583333333333
"logit",1.5,0.99,100,1000,19.191262495658,1.68082102001243,5.38591002234383,3.20227727016782,1.82498532621287,17.1461549151213,15.2525589913202,4.27344945041554,0.788205739364173,17.3443807402168,0.977744456818046,4.45366781175773,2.72080504263783,1.27755801453161,15.2315678726531,13.3071075111172,3.86685687056878,0.6399915120631,0,1,3.88154864560952,1.50256831666836,0.0600318291905719,1.01441975243482,0.875,0.023,0.125,0,0,79.6163005768535,84.5952720041103,0.007,0.04,1.04115586185722,1.11252550681586,0.31775,0.200666666666667,0.394416666666667,0.1125
