"Link","Sigma","Rho","n","Successful_Reps","MLE","SRRE_k1","SKLE_k1","SRRE_k2","SKLE_k2","SRRE_k3","SKLE_k3","SRRE_k4","SKLE_k4","MLE_Med","SRRE_k1_Med","SKLE_k1_Med","SRRE_k2_Med","SKLE_k2_Med","SRRE_k3_Med","SKLE_k3_Med","SRRE_k4_Med","SKLE_k4_Med","Clamp_Rate","Conv_Rate","Mean_k1","Mean_k2","Mean_k3","Mean_k4","K4_Binds","Prov_Hold_k1","Prov_Hold_k2","Eq32_Hold_k1","Eq32_Hold_k2","Eq32_Val_k1","Eq32_Val_k2","Eq32T_Hold_k1","Eq32T_Hold_k2","Eq32T_Val_k1","Eq32T_Val_k2","SignFlip_k1","SignFlip_k2","SignFlip_k3","SignFlip_k4"
"logit",0.5,0.8,25,1000,0.675455182969066,0.120324967857256,0.24617555524695,0.246027737371898,0.106594735919861,0.614206174910587,0.557536175011332,0.256532535172698,0.099581053504166,0.555038198442908,0.0721258827790967,0.160644387337278,0.192631278716742,0.0715150132931763,0.503260117457726,0.451196764824439,0.205924333626766,0.0706922592555801,0,1,21.9541704056906,3.96284576658446,0.212021845475535,3.45230655187759,0.276,0.106,0.724,0,0,48.2185879830931,20.4520733493882,0,0,18.5423559354609,10.3399677429182,0.043625,0.0045,0.0835,0.00325
"logit",0.5,0.8,50,1000,0.248116643325907,0.058911571348756,0.0965631035455524,0.13350852747041,0.0657341493939265,0.238133594611823,0.228416432445735,0.133667843044484,0.0654837051879841,0.209850522821198,0.0404827291683383,0.0559193653433491,0.107910144848376,0.0474650112540072,0.202984869877682,0.194454444634162,0.108001320672429,0.0473774378829571,0,1,41.6756625814307,5.97587579376827,0.269152847588166,5.9157208130509,0.018,0.211,0.982,0,0,73.6514138411756,20.6024218771008,0,0,40.8181629917355,15.9126688574068,0.006875,0.000625,0.019625,0.000625
"logit",0.5,0.8,100,1000,0.109573669371213,0.0355409562420019,0.0674345997076365,0.0732369778137725,0.0463580402960095,0.107504461208787,0.105458081219457,0.0732371117372213,0.0463544023039118,0.0946973687183828,0.0258534179225659,0.0282843929691587,0.0623003315960765,0.0372218111718984,0.0927785574513645,0.0910986676012774,0.0623003315960765,0.0372218111718984,0,1,87.6996578579024,8.69827478092284,0.29894189597614,8.6928644042573,0.003,0.351,0.997,0,0,125.651502221128,26.2627397059648,0,0,93.3173574215748,23.4824404297366,0.00525,0.00025,0.0015,0.00025
"logit",0.5,0.8,200,1000,0.0499227350813206,0.0237771118373594,0.0569356547908131,0.0376694598730949,0.0277177687805499,0.0494658087493503,0.0490112557266669,0.0376693940036957,0.0277167256897633,0.0448586174532308,0.0161907618494564,0.0190378454112954,0.0330317695558253,0.0230224696406629,0.0443729252662022,0.0439494997817303,0.0330317695558253,0.0230224696406629,0,1,175.792103857036,12.8641538552187,0.317063272376127,12.8604693282193,0.001,0.447,0.999,0,0,242.176672633795,36.3394997245708,0,0,214.563270355279,34.268344369345,0.004125,0,0,0
"logit",0.5,0.9,25,1000,1.68019370387602,0.222968602387516,0.499777130572207,0.449462179958487,0.229541798364843,1.47706105925929,1.29384332866512,0.523857777478012,0.184364650902811,1.37014796572082,0.123371865138617,0.33237321372628,0.348506307054846,0.146281607924584,1.17601536526318,1.02414631337704,0.42705951026525,0.130780576473762,0,1,10.1872667121887,2.5751223662484,0.142187097314656,1.8562858713343,0.58,0.061,0.42,0,0,50.9795703079959,25.3068774394801,0,0,7.55249648466749,5.81502376186996,0.083875,0.024625,0.173,0.0175
"logit",0.5,0.9,50,1000,0.553815699237577,0.0921495977239002,0.121790494615222,0.237723451642021,0.0834060207888152,0.514749382242248,0.477491275476282,0.238770928832644,0.0821769305861305,0.471077313421439,0.0581649663351785,0.0771997465814012,0.193419080692684,0.0545867003746652,0.438770350208329,0.400813967661353,0.193419080692684,0.0531850799711337,0,1,21.0102861065722,3.95877336325168,0.221718412170125,3.76961930517108,0.071,0.167,0.929,0,0,57.9225026040582,17.8387417745957,0,0,19.5640005259344,10.2045775588988,0.011875,0.001875,0.07325,0.00175
"logit",0.5,0.9,100,1000,0.256620673164412,0.052284488715639,0.0559625586877819,0.143573807603417,0.0700218956180371,0.246847276815939,0.237290707666202,0.143596174960004,0.069987403541317,0.228102801821319,0.0309674710124127,0.0322668054077475,0.119339047359308,0.0520570137148248,0.220039549630254,0.21026983426996,0.119339047359308,0.0520199456268971,0,1,43.0983482875131,5.81552984847954,0.26929669789363,5.79478765986727,0.008,0.296,0.992,0,0,71.5547183363375,19.253965025555,0,0,40.661789682039,15.1912338887113,0.003,0.00075,0.020125,0.00075
"logit",0.5,0.9,200,1000,0.1122565890218,0.0262902882982501,0.0291449728404443,0.0737232415475823,0.0448013170742325,0.110023609455445,0.107814677793401,0.0737262690121193,0.0447957469675837,0.101304712534972,0.0170496833036637,0.0137972443763812,0.0652701195560818,0.0373535970272016,0.0992331386247368,0.0971703230104842,0.0652701195560818,0.0373535970272016,0,1,82.1839623207615,8.58874127934054,0.300108984230836,8.58121736927093,0.002,0.398,0.998,0,0,121.876485570889,24.9992068118758,0,0,95.9608881631925,22.2240672025433,0.000625,0,0.001625,0
"logit",0.5,0.95,25,1000,3.33975324973622,0.375152608987479,1.04517194366963,0.634923855086039,0.546344199796685,2.84384437610685,2.40958952766006,0.912766662130121,0.323359262922019,2.66392278807013,0.199844156118008,0.710869208274471,0.490646266332589,0.319075835321523,2.21319528198786,1.84727876684111,0.769532657129952,0.239902761430751,0,1,5.06145462082429,1.73972209026468,0.0940729460234343,0.986555064725916,0.835,0.05,0.165,0,0,48.0188859262639,36.6085047443326,0,0,4.32961271765807,4.13218857756234,0.145375,0.07325,0.244375,0.040375
"logit",0.5,0.95,50,1000,1.2467344563938,0.182378173856962,0.271059659190348,0.413556377511879,0.114123459601755,1.12414422176314,1.00976749438962,0.423793834488932,0.106436232155841,1.0691205366722,0.100820463816175,0.173597639823956,0.334463097636587,0.0717876066686117,0.957677209702488,0.859322802536865,0.343688827459553,0.0674355979511234,0,1,10.9247262619676,2.63303080700476,0.161657562002286,2.35814449641396,0.222,0.142,0.778,0,0,50.5265853022738,19.5912968334741,0,0,9.17422393333576,6.50247108615472,0.037375,0.006,0.151125,0.005125
